date,agx,agy,agz2021-05-07 16:29:25.154009,92.0,32.0,-993.0
2021-05-07 16:29:32.288092,103.0,5.0,-988.0
2021-05-07 16:29:32.350091,89.0,-30.0,-1017.0
2021-05-07 16:29:32.396092,89.0,-30.0,-1017.0
2021-05-07 16:29:32.460093,99.0,3.0,-982.0
2021-05-07 16:29:32.506092,99.0,3.0,-982.0
2021-05-07 16:29:32.553092,101.0,-12.0,-998.0
2021-05-07 16:29:32.614096,101.0,-12.0,-998.0
2021-05-07 16:29:32.677092,95.0,0.0,-1010.0
2021-05-07 16:29:32.739101,88.0,-11.0,-1002.0
2021-05-07 16:29:32.787104,88.0,-11.0,-1002.0
2021-05-07 16:29:32.839092,88.0,-11.0,-1002.0
2021-05-07 16:29:32.880096,80.0,0.0,-1008.0
2021-05-07 16:29:32.926094,80.0,0.0,-1008.0
2021-05-07 16:29:32.988090,103.0,4.0,-1001.0
2021-05-07 16:29:33.050090,103.0,4.0,-1001.0
2021-05-07 16:29:33.113091,101.0,-8.0,-1002.0
2021-05-07 16:29:33.161093,101.0,-8.0,-1002.0
2021-05-07 16:29:33.224096,101.0,-8.0,-1002.0
2021-05-07 16:29:33.272101,101.0,-8.0,-1002.0
2021-05-07 16:29:33.319096,101.0,-8.0,-1002.0
2021-05-07 16:29:33.381110,101.0,-8.0,-1002.0
2021-05-07 16:29:33.443095,78.0,2.0,-999.0
2021-05-07 16:29:33.504091,78.0,2.0,-999.0
2021-05-07 16:29:33.550128,94.0,10.0,-1000.0
2021-05-07 16:29:33.597099,94.0,10.0,-1000.0
2021-05-07 16:29:33.661127,102.0,-11.0,-1009.0
2021-05-07 16:29:33.723092,102.0,-11.0,-1009.0
2021-05-07 16:29:33.770123,121.0,42.0,-1116.0
2021-05-07 16:29:33.817123,121.0,42.0,-1116.0
2021-05-07 16:29:33.862093,161.0,-38.0,-1242.0
2021-05-07 16:29:33.927095,161.0,-38.0,-1242.0
2021-05-07 16:29:33.987093,63.0,6.0,-986.0
2021-05-07 16:29:34.035091,63.0,6.0,-986.0
2021-05-07 16:29:34.096092,47.0,-54.0,-827.0
2021-05-07 16:29:34.158091,47.0,-54.0,-827.0
2021-05-07 16:29:34.205092,33.0,38.0,-727.0
2021-05-07 16:29:34.254102,33.0,38.0,-727.0
2021-05-07 16:29:34.300092,33.0,38.0,-727.0
2021-05-07 16:29:34.349097,33.0,38.0,-727.0
2021-05-07 16:29:34.392094,163.0,13.0,-1275.0
